wind_speed_kmh,wind_gust_kmh,visibility_km,cloud_ceiling_ft,temperature_c,precipitation_mm_h,lightning_distance_km,humidity_pct,doy,monsoon,scrub_label,label_source
9.532188242518147,14.33612685646267,32.02899669099608,153.3736785309595,23.83535292716408,0.5716289919087733,113.51746320528902,72.53377962587936,310,0.0,1,lwcc_rule
34.07282855239836,51.15414766681053,2.8468276673382853,0.0,34.06532058459095,11.69415064308848,78.25804787893624,67.99189942677839,232,1.0,1,lwcc_rule
19.834269246360805,31.663149943368857,4.470510634217023,1367.5827190141254,29.871376252898997,5.850316061667697,25.35482185209892,87.58708127437491,187,1.0,1,lwcc_rule
16.932319524053476,27.447889111594456,8.538535089303693,303.02669469727516,21.9418325143546,0.06645692619012915,43.12635356881059,83.10998766545924,99,0.0,1,lwcc_rule
3.771323070577959,4.400834691637031,32.936015223232346,5272.524218603934,22.886322150505865,0.2157771618502642,18.255757038466413,72.73850380610388,113,0.0,0,lwcc_rule
24.19081537955389,36.35456549508212,27.51420553438495,8037.375365286468,28.338703167862857,0.22292940653254945,90.02178906646589,60.057874902809175,15,0.0,0,lwcc_rule
10.410172724311806,16.06146237263277,14.908885738343404,8710.989950589288,21.305086459063467,0.7809347266523362,10.328392694061916,56.230637586127656,28,0.0,0,lwcc_rule
4.820586589636335,5.917880332471452,22.41532678518694,436.96323692177674,24.072373365245014,0.8326722820528233,4.4036249736513815,74.27002223498188,7,0.0,1,lwcc_rule
11.210401113152287,17.84543412333412,8.681922507961787,770.8089141810727,24.01970824646933,1.7787360932128131,40.997551784740494,65.77501336287725,64,0.0,1,lwcc_rule
10.22570062165971,14.115140841732334,35.76946140280472,790.2540148439768,17.761192861499662,1.240955743237508,88.62151165011711,71.7012682215958,297,0.0,1,lwcc_rule
26.867599070172027,31.786105891992843,14.331440373477585,1211.7965421438,32.50028101381639,1.7969808932804465,0.5,96.1424811523945,237,1.0,1,lwcc_rule
9.837953949116397,14.184651996976843,16.7568438883541,4377.816351174038,19.82581258778332,0.153615887178572,92.69274581401754,54.941356302638525,333,0.0,0,lwcc_rule
32.72037292359896,51.29310678397196,23.573421287801068,1220.464335102154,27.651730365582726,0.4576270112156113,101.7774458566554,80.24306336749086,184,1.0,0,lwcc_rule
21.312650309966813,32.23756260985246,0.1,8704.955452039836,22.393305330026884,6.574208224267876,292.3164452316968,87.9141794130937,221,1.0,1,lwcc_rule
11.553217339073713,19.1307376350382,22.95160381989137,1668.3791577989487,25.842166205911347,1.9960297794103394,38.542538862788156,56.99204537902662,354,0.0,1,lwcc_rule
20.804693925703596,35.293562155161275,9.636212478143916,15775.888236769633,26.41806551062752,1.5239906641545442,44.21128019004283,81.5723015337577,266,1.0,0,lwcc_rule
29.548105294231405,45.62840032382431,0.1,1584.1960874053136,22.665797043813097,6.318999511979537,10.09268161491718,69.86778826431154,231,1.0,1,lwcc_rule
26.455751783616225,31.41244467802943,14.79118479168114,566.9165794978069,23.519227582733286,0.8386898519514838,0.5,66.47478834786517,198,1.0,1,lwcc_rule
23.150270704926367,38.430123955990894,22.21364577327489,2135.059592948821,30.75197145777147,3.9445042606894063,70.92497844089951,61.15479169170408,204,1.0,1,lwcc_rule
18.093444798029644,30.7074161534793,12.341392544265656,5360.35773776949,13.631654171621857,0.5060261079762098,6.660933736939855,52.480444711353655,341,0.0,1,lwcc_rule
21.15693461415132,32.71362037632193,22.214208210993856,2770.8072972076225,37.041208288769944,0.13428438086415778,56.16069373588853,72.66013478533591,101,0.0,0,lwcc_rule
15.260996022525859,16.90388517976185,31.98369262620912,11978.559230274488,26.471937256448832,0.4484797024822254,10.336104768586022,85.12837448878801,297,0.0,0,lwcc_rule
26.762201858553727,44.2299594899566,13.580897725868814,0.0,24.190973725353544,0.7997640715565566,0.5,86.46946298204631,245,1.0,1,lwcc_rule
8.643740616033913,14.335431451083117,22.42065811342177,4486.020828498915,27.937338920860896,0.12478755338476061,8.932460969265188,81.61735850065224,1,0.0,1,lwcc_rule
10.697513496913736,12.543529070366045,11.398916405170409,4496.293737142225,18.555740931650092,6.186294147217516,52.18189495468789,69.47753925121302,144,0.0,1,lwcc_rule
32.26116058387485,52.16810408713593,15.061937610366902,1220.8467909162664,35.41949609524006,0.4906161534061861,228.59925484038476,72.49118647404295,313,0.0,1,lwcc_rule
26.079730747093762,44.03044895349566,1.9066455477276054,0.0,24.516967388106185,6.452747408887664,76.681081815678,68.57481183718473,202,1.0,1,lwcc_rule
8.500438176267354,10.5378082917606,18.637807662173305,2906.7224810673865,30.330683030398877,1.7416298985764413,121.78252816745716,69.85925159042851,13,0.0,0,lwcc_rule
16.775781275126388,21.834443081896154,30.13383431100104,8323.612231584792,31.098939601358026,0.8161189207578752,7.982434823160558,79.43169402731449,279,0.0,1,lwcc_rule
45.50882052832982,76.66635017286579,12.245287590050445,0.0,15.482201106511848,3.3351283802659797,198.16033990273212,83.27810575774515,266,1.0,1,lwcc_rule
7.661891787368272,8.984648987457854,22.390684292350542,7187.3505408272085,27.379966917174407,0.07978593909812132,31.246825872521427,73.15341857991056,309,0.0,0,lwcc_rule
10.236638031246404,14.338587465701691,24.82917920101487,2993.948524428602,15.467243294976415,0.425354374030805,110.35727557533191,81.32785191275063,64,0.0,0,lwcc_rule
29.626763086407067,36.47807884729207,21.625079917542873,2540.338640484158,30.65182720903931,0.10251623086347426,93.37608870975076,67.78121679559494,33,0.0,0,lwcc_rule
10.644112205195766,16.07986565770608,8.586174534041811,611.3202357444137,31.424735065753843,1.1193901497762846,77.12614914934875,71.50847698353908,315,0.0,1,lwcc_rule
0.9410355929455602,1.1871215003561526,28.92885055993262,1395.667374409254,18.318963009993936,0.83311027916869,27.827032403122843,67.77245258541622,9,0.0,1,lwcc_rule
26.66064083732251,43.39368059652198,3.459400633109947,4505.218637013826,17.928503086515917,2.096269901794895,49.06779102435594,93.97674970390139,198,1.0,1,lwcc_rule
15.632526965975407,23.060965854848604,21.723744757979123,7347.962619936956,31.500969893006282,0.06059290395653151,13.316761703468249,61.87953562170106,30,0.0,0,lwcc_rule
21.597940715777284,34.379184028741406,24.012565232809745,2550.0983815764835,39.21727118532024,0.04359316576541967,4.8819876755128195,78.05323333909685,110,0.0,1,lwcc_rule
17.198172335052266,24.88731792523363,23.789610429324213,94.57407192951518,27.113084294315648,12.995161974125821,214.12333289938013,82.4472160000249,176,1.0,1,lwcc_rule
14.54287311863361,20.594839968452,6.23894480469281,9195.770958636058,33.17345115221217,5.263725548884512,8.510218900078705,74.11890172325944,154,1.0,1,lwcc_rule
8.294739072824681,10.380663409445061,12.357286532455433,339.8033092970712,28.813380354951196,0.5884878659145013,47.52885396128443,73.22701327309868,147,0.0,1,lwcc_rule
15.058826535827544,21.616560434703427,14.262082700201482,4690.647506542169,27.610745646322144,0.8033295814898292,105.16710538622034,73.90312367381954,11,0.0,0,lwcc_rule
7.6094405494463,9.793762252631886,11.168383242620976,7120.3490602475795,23.968716492853993,1.6781984732344908,123.18163198347844,75.0159290295227,2,0.0,0,lwcc_rule
13.251426871709409,20.808637083536603,5.273802503696519,12277.793485548773,30.20336314798361,0.3851283217004241,15.259547828340786,43.7192597558983,46,0.0,0,lwcc_rule
9.433459232378363,12.950270551249611,34.650934888523686,4425.62826590465,27.23767820989924,0.31914120549783825,58.89964179519517,66.15454611900788,4,0.0,0,lwcc_rule
23.314344737839743,33.68286073393353,16.089068410877445,2068.569619634851,26.407016094962845,12.53419163887931,55.487358575595046,61.03786083404481,245,1.0,1,lwcc_rule
32.35786294984811,35.948862828378346,13.211785930273535,3087.307638059774,23.514460104678587,0.6550304746283907,50.99932629829333,100.0,192,1.0,0,lwcc_rule
24.82661161431827,36.74003235854415,11.312855430087096,560.3701572354528,27.777621996345136,4.03285723817657,178.66299565281355,72.52598179304627,236,1.0,1,lwcc_rule
11.172796669276606,16.327089853167635,31.294267419216858,3927.4825297886227,20.864756155372017,0.14299563781384242,46.73682466324512,100.0,94,0.0,0,lwcc_rule
25.99200933113899,31.1657130549026,38.97912813979259,3430.381181218881,34.72654423625593,2.514861100805005,34.340139196083,70.74403915467857,225,1.0,0,lwcc_rule
21.512455290675852,29.023337317775724,16.895631443652388,1659.6122771554806,22.513989152390693,0.9108575099088411,1.344267730304013,66.51318526936517,279,0.0,1,lwcc_rule
6.415000285022244,10.31621655525815,16.94566967503386,4014.274847722262,18.94922629464562,0.7669927891975892,110.81544850317975,40.33830868079923,140,0.0,0,lwcc_rule
16.351327691784412,24.907263135328833,21.435391815841157,103.68313456918531,30.860563784148987,10.30609157838134,103.24637062969344,100.0,168,1.0,0,lwcc_rule
18.457315055035778,20.91703780482288,19.311060273762223,1624.5391209014458,28.797295380339765,0.5078066936728799,4.896954327040044,71.61716279382655,363,0.0,1,lwcc_rule
8.027710137180092,9.000409862762613,14.05040504853767,670.3221063659441,22.871223292528178,0.9408161778224482,14.859558963027853,83.8526160319884,294,0.0,1,lwcc_rule
